country,origin,year,month,ym,number,dum
Germany,Kazakhstan,2016,4,2016-04,5,-0
Germany,Kenya,2016,4,2016-04,19,-0
Germany,Kuwait,2016,4,2016-04,1,-0
Germany,Kyrgyzstan,2016,4,2016-04,1,-0
Germany,Lebanon,2016,4,2016-04,412,-0
Germany,Liberia,2016,4,2016-04,9,-0
Germany,Libya,2016,4,2016-04,54,-0
Germany,Malawi,2016,4,2016-04,3,-0
Germany,Mali,2016,4,2016-04,70,-0
Germany,Mauritania,2016,4,2016-04,15,-0
Germany,Mexico,2016,4,2016-04,1,-0
Germany,Mongolia,2016,4,2016-04,20,-0
Germany,Montenegro,2016,4,2016-04,144,-0
Germany,Morocco,2016,4,2016-04,458,-0
Germany,Mozambique,2016,4,2016-04,1,-0
Germany,Myanmar,2016,4,2016-04,9,-0
Germany,Nepal,2016,4,2016-04,11,-0
Germany,Niger,2016,4,2016-04,9,-0
Germany,Nigeria,2016,4,2016-04,858,-0
Germany,Oman,2016,4,2016-04,1,-0
Germany,Pakistan,2016,4,2016-04,1026,-0
Germany,Philippines,2016,4,2016-04,3,-0
Germany,Qatar,2016,4,2016-04,1,-0
Germany,Rep. of Moldova,2016,4,2016-04,92,-0
Germany,Romania,2016,4,2016-04,2,-0
Germany,Russian Federation,2016,4,2016-04,871,-0
Germany,Rwanda,2016,4,2016-04,7,-0
Germany,Saudi Arabia,2016,4,2016-04,15,-0
Germany,Senegal,2016,4,2016-04,42,-0
Germany,Serbia and Kosovo: S/RES/1244 (1999),2016,4,2016-04,949,-0
Germany,Sierra Leone,2016,4,2016-04,50,-0
Germany,Somalia,2016,4,2016-04,603,-0
Germany,South Sudan,2016,4,2016-04,10,-0
Germany,Spain,2016,4,2016-04,1,-0
Germany,Sri Lanka,2016,4,2016-04,26,-0
Germany,Stateless,2016,4,2016-04,516,-0
Germany,Sudan,2016,4,2016-04,149,-0
Germany,Syrian Arab Rep.,2016,4,2016-04,28561,-0
Germany,Tajikistan,2016,4,2016-04,135,-0
Germany,Thailand,2016,4,2016-04,1,-0
Germany,The former Yugoslav Rep. of Macedonia,2016,4,2016-04,401,-0
Germany,Togo,2016,4,2016-04,26,-0
Germany,Tunisia,2016,4,2016-04,97,-0
Germany,Turkey,2016,4,2016-04,286,-0
Germany,Turkmenistan,2016,4,2016-04,16,-0
Germany,Uganda,2016,4,2016-04,23,-0
Germany,Ukraine,2016,4,2016-04,363,-0
Germany,United Arab Emirates,2016,4,2016-04,1,-0
Germany,United Rep. of Tanzania,2016,4,2016-04,2,-0
Germany,Uzbekistan,2016,4,2016-04,3,-0
Germany,Various/unknown,2016,4,2016-04,1648,-0
Germany,Viet Nam,2016,4,2016-04,49,-0
Germany,Yemen,2016,4,2016-04,23,-0
Germany,Zimbabwe,2016,4,2016-04,1,-0
Germany,Afghanistan,2017,4,2017-04,1131,-0
Germany,Albania,2017,4,2017-04,374,-0
Germany,Algeria,2017,4,2017-04,163,-0
Germany,Angola,2017,4,2017-04,5,-0
Germany,Armenia,2017,4,2017-04,224,-0
Germany,Azerbaijan,2017,4,2017-04,179,-0
Germany,Bangladesh,2017,4,2017-04,47,-0
Germany,Belarus,2017,4,2017-04,18,-0
Germany,Benin,2017,4,2017-04,11,-0
Germany,Bosnia and Herzegovina,2017,4,2017-04,48,-0
Germany,Burkina Faso,2017,4,2017-04,10,-0
Germany,Cameroon,2017,4,2017-04,59,-0
Germany,Central African Rep.,2017,4,2017-04,5,-0
Germany,Chad,2017,4,2017-04,7,-0
Germany,China,2017,4,2017-04,33,-0
Germany,Congo,2017,4,2017-04,12,-0
Germany,Cuba,2017,4,2017-04,5,-0
Germany,Côte d'Ivoire,2017,4,2017-04,95,-0
Germany,Dem. Rep. of the Congo,2017,4,2017-04,26,-0
Germany,Egypt,2017,4,2017-04,52,-0
Germany,Eritrea,2017,4,2017-04,846,-0
Germany,Ethiopia,2017,4,2017-04,89,-0
Germany,Gambia,2017,4,2017-04,186,-0
Germany,Georgia,2017,4,2017-04,238,-0
Germany,Ghana,2017,4,2017-04,90,-0
Germany,Guinea,2017,4,2017-04,348,-0
Germany,Guinea-Bissau,2017,4,2017-04,23,-0
Germany,India,2017,4,2017-04,94,-0
Germany,Iran (Islamic Rep. of),2017,4,2017-04,919,-0
Germany,Iraq,2017,4,2017-04,1173,-0
Germany,Jamaica,2017,4,2017-04,8,-0
Germany,Jordan,2017,4,2017-04,7,-0
Germany,Kazakhstan,2017,4,2017-04,13,-0
Germany,Kenya,2017,4,2017-04,11,-0
Germany,Lebanon,2017,4,2017-04,97,-0
Germany,Liberia,2017,4,2017-04,13,-0
Germany,Libya,2017,4,2017-04,59,-0
Germany,Mali,2017,4,2017-04,50,-0
Germany,Mongolia,2017,4,2017-04,35,-0
Germany,Montenegro,2017,4,2017-04,44,-0
Germany,Morocco,2017,4,2017-04,174,-0
Germany,Niger,2017,4,2017-04,7,-0
Germany,Nigeria,2017,4,2017-04,484,-0
Germany,Pakistan,2017,4,2017-04,277,-0
Germany,Rep. of Moldova,2017,4,2017-04,31,-0
Germany,Russian Federation,2017,4,2017-04,353,-0
Germany,Senegal,2017,4,2017-04,16,-0
Germany,Serbia and Kosovo: S/RES/1244 (1999),2017,4,2017-04,341,-0
Germany,Sierra Leone,2017,4,2017-04,64,-0
Germany,Somalia,2017,4,2017-04,431,-0
Germany,Sri Lanka,2017,4,2017-04,27,-0
Germany,Stateless,2017,4,2017-04,97,-0
Germany,Sudan,2017,4,2017-04,58,-0
Germany,Syrian Arab Rep.,2017,4,2017-04,2704,-0
Germany,Tajikistan,2017,4,2017-04,76,-0
Germany,The former Yugoslav Rep. of Macedonia,2017,4,2017-04,280,-0
Germany,Togo,2017,4,2017-04,21,-0
Germany,Tunisia,2017,4,2017-04,26,-0
Germany,Turkey,2017,4,2017-04,423,-0
Germany,Turkmenistan,2017,4,2017-04,11,-0
Germany,Ukraine,2017,4,2017-04,103,-0
Germany,Various/unknown,2017,4,2017-04,359,-0
Germany,Venezuela (Bolivarian Republic of),2017,4,2017-04,12,-0
Germany,Viet Nam,2017,4,2017-04,28,-0
Germany,Yemen,2017,4,2017-04,29,-0
Germany,Zimbabwe,2017,4,2017-04,14,-0
Germany,Afghanistan,2018,4,2018-04,687,-0
Germany,Albania,2018,4,2018-04,141,-0
Germany,Algeria,2018,4,2018-04,121,-0
Germany,Angola,2018,4,2018-04,24,-0
Germany,Armenia,2018,4,2018-04,109,-0
Germany,Azerbaijan,2018,4,2018-04,149,-0
Germany,Bangladesh,2018,4,2018-04,9,-0
Germany,Belarus,2018,4,2018-04,11,-0
Germany,Benin,2018,4,2018-04,8,-0
Germany,Bosnia and Herzegovina,2018,4,2018-04,45,-0
Germany,Burkina Faso,2018,4,2018-04,10,-0
Germany,Cambodia,2018,4,2018-04,5,-0
Germany,Cameroon,2018,4,2018-04,82,-0
Germany,Chad,2018,4,2018-04,6,-0
Germany,China,2018,4,2018-04,25,-0
Germany,Cuba,2018,4,2018-04,7,-0
Germany,Côte d'Ivoire,2018,4,2018-04,52,-0
Germany,Dem. Rep. of the Congo,2018,4,2018-04,26,-0
Germany,Egypt,2018,4,2018-04,38,-0
Germany,Eritrea,2018,4,2018-04,759,-0
Germany,Ethiopia,2018,4,2018-04,67,-0
Germany,Gambia,2018,4,2018-04,86,-0
Germany,Georgia,2018,4,2018-04,295,-0
Germany,Ghana,2018,4,2018-04,73,-0
Germany,Guinea,2018,4,2018-04,186,-0
Germany,Guinea-Bissau,2018,4,2018-04,18,-0
Germany,India,2018,4,2018-04,61,-0
Germany,Iran (Islamic Rep. of),2018,4,2018-04,874,-0
Germany,Iraq,2018,4,2018-04,895,-0
Germany,Jordan,2018,4,2018-04,5,-0
Germany,Kenya,2018,4,2018-04,38,-0
Germany,Lebanon,2018,4,2018-04,40,-0
Germany,Liberia,2018,4,2018-04,15,-0
Germany,Libya,2018,4,2018-04,87,-0
Germany,Mali,2018,4,2018-04,28,-0
Germany,Mongolia,2018,4,2018-04,10,-0
Germany,Montenegro,2018,4,2018-04,12,-0
Germany,Morocco,2018,4,2018-04,93,-0
Germany,Myanmar,2018,4,2018-04,6,-0
Germany,Niger,2018,4,2018-04,8,-0
Germany,Nigeria,2018,4,2018-04,946,-0
Germany,Pakistan,2018,4,2018-04,150,-0
Germany,Rep. of Moldova,2018,4,2018-04,100,-0
Germany,Russian Federation,2018,4,2018-04,237,-0
Germany,Senegal,2018,4,2018-04,20,-0
Germany,Serbia and Kosovo: S/RES/1244 (1999),2018,4,2018-04,130,-0
Germany,Sierra Leone,2018,4,2018-04,56,-0
Germany,Somalia,2018,4,2018-04,415,-0
Germany,Sri Lanka,2018,4,2018-04,16,-0
Germany,Stateless,2018,4,2018-04,100,-0
Germany,Sudan,2018,4,2018-04,59,-0
Germany,Syrian Arab Rep.,2018,4,2018-04,2610,-0
Germany,Tajikistan,2018,4,2018-04,25,-0
Germany,The former Yugoslav Rep. of Macedonia,2018,4,2018-04,96,-0
Germany,Togo,2018,4,2018-04,25,-0
Germany,Tunisia,2018,4,2018-04,54,-0
Germany,Turkey,2018,4,2018-04,506,-0
Germany,Uganda,2018,4,2018-04,11,-0
Germany,Ukraine,2018,4,2018-04,79,-0
Germany,United Rep. of Tanzania,2018,4,2018-04,8,-0
Germany,Various/unknown,2018,4,2018-04,345,-0
Germany,Venezuela (Bolivarian Republic of),2018,4,2018-04,22,-0
Germany,Viet Nam,2018,4,2018-04,47,-0
Germany,Yemen,2018,4,2018-04,61,-0
Germany,Afghanistan,2013,5,2013-05,542,-0
Germany,Albania,2013,5,2013-05,47,-0
Germany,Algeria,2013,5,2013-05,59,-0
Germany,Angola,2013,5,2013-05,7,-0
Germany,Armenia,2013,5,2013-05,61,-0
Germany,Azerbaijan,2013,5,2013-05,72,-0
Germany,Bangladesh,2013,5,2013-05,36,-0
Germany,Belarus,2013,5,2013-05,6,-0
Germany,Benin,2013,5,2013-05,21,-0
Germany,Bosnia and Herzegovina,2013,5,2013-05,94,-0
Germany,Burkina Faso,2013,5,2013-05,20,-0
Germany,Cameroon,2013,5,2013-05,24,-0
Germany,Central African Rep.,2013,5,2013-05,1,-0
Germany,Chad,2013,5,2013-05,12,-0
Germany,China,2013,5,2013-05,24,-0
Germany,Colombia,2013,5,2013-05,1,-0
Germany,Congo,2013,5,2013-05,2,-0
Germany,Croatia,2013,5,2013-05,13,-0
Germany,Côte d'Ivoire,2013,5,2013-05,33,-0
Germany,Dem. Rep. of the Congo,2013,5,2013-05,18,-0
Germany,Egypt,2013,5,2013-05,65,-0
Germany,Eritrea,2013,5,2013-05,49,-0
Germany,Ethiopia,2013,5,2013-05,33,-0
Germany,Gambia,2013,5,2013-05,64,-0
Germany,Georgia,2013,5,2013-05,107,-0
Germany,Ghana,2013,5,2013-05,57,-0
Germany,Guinea,2013,5,2013-05,72,-0
Germany,Guinea-Bissau,2013,5,2013-05,15,-0
Germany,India,2013,5,2013-05,115,-0
Germany,Iran (Islamic Rep. of),2013,5,2013-05,355,-0
Germany,Iraq,2013,5,2013-05,244,-0
Germany,Israel,2013,5,2013-05,1,-0
Germany,Jamaica,2013,5,2013-05,1,-0
Germany,Jordan,2013,5,2013-05,3,-0
Germany,Kazakhstan,2013,5,2013-05,6,-0
Germany,Kenya,2013,5,2013-05,13,-0
Germany,Kyrgyzstan,2013,5,2013-05,7,-0
Germany,Lebanon,2013,5,2013-05,22,-0
Germany,Liberia,2013,5,2013-05,8,-0
Germany,Libya,2013,5,2013-05,16,-0
Germany,Malaysia,2013,5,2013-05,1,-0
Germany,Mali,2013,5,2013-05,35,-0
Germany,Mauritania,2013,5,2013-05,4,-0
Germany,Mongolia,2013,5,2013-05,8,-0
Germany,Montenegro,2013,5,2013-05,4,-0
Germany,Morocco,2013,5,2013-05,87,-0
Germany,Myanmar,2013,5,2013-05,3,-0
Germany,Namibia,2013,5,2013-05,1,-0
Germany,Niger,2013,5,2013-05,10,-0
Germany,Nigeria,2013,5,2013-05,142,-0
Germany,Pakistan,2013,5,2013-05,324,-0
Germany,Philippines,2013,5,2013-05,1,-0
Germany,Rep. of Moldova,2013,5,2013-05,7,-0
Germany,Russian Federation,2013,5,2013-05,2514,-0
Germany,Rwanda,2013,5,2013-05,1,-0
Germany,Saudi Arabia,2013,5,2013-05,4,-0
Germany,Senegal,2013,5,2013-05,28,-0
Germany,Serbia and Kosovo: S/RES/1244 (1999),2013,5,2013-05,533,-0
Germany,Sierra Leone,2013,5,2013-05,16,-0
Germany,Somalia,2013,5,2013-05,195,-0
Germany,South Sudan,2013,5,2013-05,2,-0
Germany,Spain,2013,5,2013-05,1,-0
Germany,Sri Lanka,2013,5,2013-05,40,-0
Germany,Stateless,2013,5,2013-05,15,-0
Germany,Sudan,2013,5,2013-05,25,-0
Germany,Syrian Arab Rep.,2013,5,2013-05,731,-0
Germany,Tajikistan,2013,5,2013-05,7,-0
Germany,The former Yugoslav Rep. of Macedonia,2013,5,2013-05,285,-0
Germany,Togo,2013,5,2013-05,4,-0
Germany,Tunisia,2013,5,2013-05,35,-0
Germany,Turkey,2013,5,2013-05,105,-0
Germany,Turkmenistan,2013,5,2013-05,4,-0
Germany,Uganda,2013,5,2013-05,5,-0
Germany,Ukraine,2013,5,2013-05,13,-0
Germany,United Kingdom of Great Britain and Northern Ireland,2013,5,2013-05,1,-0
Germany,United Rep. of Tanzania,2013,5,2013-05,3,-0
Germany,United States of America,2013,5,2013-05,1,-0
Germany,Uzbekistan,2013,5,2013-05,1,-0
Germany,Various/unknown,2013,5,2013-05,76,-0
Germany,Venezuela (Bolivarian Republic of),2013,5,2013-05,2,-0
Germany,Viet Nam,2013,5,2013-05,50,-0
Germany,Yemen,2013,5,2013-05,10,-0
Germany,Zimbabwe,2013,5,2013-05,3,-0
Germany,Afghanistan,2014,5,2014-05,523,-0
Germany,Albania,2014,5,2014-05,616,-0
Germany,Algeria,2014,5,2014-05,214,-0
Germany,Angola,2014,5,2014-05,13,-0
Germany,Armenia,2014,5,2014-05,131,-0
Germany,Azerbaijan,2014,5,2014-05,76,-0
Germany,Bangladesh,2014,5,2014-05,54,-0
Germany,Belarus,2014,5,2014-05,2,-0
Germany,Benin,2014,5,2014-05,4,-0
Germany,Bhutan,2014,5,2014-05,1,-0
Germany,Bosnia and Herzegovina,2014,5,2014-05,274,-0
Germany,Botswana,2014,5,2014-05,3,-0
Germany,Brazil,2014,5,2014-05,2,-0
Germany,Burkina Faso,2014,5,2014-05,24,-0
Germany,Burundi,2014,5,2014-05,1,-0
Germany,Cameroon,2014,5,2014-05,47,-0
Germany,Central African Rep.,2014,5,2014-05,1,-0
Germany,Chad,2014,5,2014-05,6,-0
Germany,China,2014,5,2014-05,53,-0
Germany,Colombia,2014,5,2014-05,1,-0
Germany,Congo,2014,5,2014-05,7,-0
Germany,Cuba,2014,5,2014-05,7,-0
Germany,Côte d'Ivoire,2014,5,2014-05,38,-0
Germany,Dem. People's Rep. of Korea,2014,5,2014-05,8,-0
Germany,Dem. Rep. of the Congo,2014,5,2014-05,11,-0
Germany,Egypt,2014,5,2014-05,102,-0
Germany,Equatorial Guinea,2014,5,2014-05,1,-0
Germany,Eritrea,2014,5,2014-05,1227,-0
Germany,Ethiopia,2014,5,2014-05,56,-0
Germany,Gabon,2014,5,2014-05,1,-0
Germany,Gambia,2014,5,2014-05,133,-0
Germany,Georgia,2014,5,2014-05,210,-0
Germany,Ghana,2014,5,2014-05,84,-0
Germany,Greece,2014,5,2014-05,2,-0
Germany,Guatemala,2014,5,2014-05,1,-0
Germany,Guinea,2014,5,2014-05,96,-0
Germany,Guinea-Bissau,2014,5,2014-05,25,-0
Germany,India,2014,5,2014-05,115,-0
Germany,Iran (Islamic Rep. of),2014,5,2014-05,261,-0
Germany,Iraq,2014,5,2014-05,321,-0
Germany,Italy,2014,5,2014-05,1,-0
Germany,Jordan,2014,5,2014-05,10,-0
Germany,Kazakhstan,2014,5,2014-05,9,-0
Germany,Kenya,2014,5,2014-05,26,-0
Germany,Kuwait,2014,5,2014-05,1,-0
Germany,Kyrgyzstan,2014,5,2014-05,2,-0
Germany,Lebanon,2014,5,2014-05,45,-0
Germany,Liberia,2014,5,2014-05,8,-0
Germany,Libya,2014,5,2014-05,64,-0
Germany,Malaysia,2014,5,2014-05,1,-0
Germany,Mali,2014,5,2014-05,49,-0
Germany,Mauritania,2014,5,2014-05,9,-0
Germany,Mongolia,2014,5,2014-05,42,-0
Germany,Montenegro,2014,5,2014-05,141,-0
Germany,Morocco,2014,5,2014-05,128,-0
Germany,Myanmar,2014,5,2014-05,3,-0
Germany,Namibia,2014,5,2014-05,1,-0
Germany,Niger,2014,5,2014-05,10,-0
Germany,Nigeria,2014,5,2014-05,285,-0
Germany,Pakistan,2014,5,2014-05,258,-0
Germany,Rep. of Moldova,2014,5,2014-05,7,-0
Germany,Russian Federation,2014,5,2014-05,339,-0
Germany,Rwanda,2014,5,2014-05,6,-0
Germany,Senegal,2014,5,2014-05,88,-0
Germany,Serbia and Kosovo: S/RES/1244 (1999),2014,5,2014-05,1078,-0
Germany,Sierra Leone,2014,5,2014-05,15,-0
Germany,Slovenia,2014,5,2014-05,1,-0
Germany,Somalia,2014,5,2014-05,414,-0
Germany,South Sudan,2014,5,2014-05,11,-0
Germany,Sri Lanka,2014,5,2014-05,31,-0
Germany,Stateless,2014,5,2014-05,104,-0
Germany,Sudan,2014,5,2014-05,74,-0
Germany,Syrian Arab Rep.,2014,5,2014-05,2523,-0
Germany,Tajikistan,2014,5,2014-05,12,-0
Germany,The former Yugoslav Rep. of Macedonia,2014,5,2014-05,241,-0
Germany,Togo,2014,5,2014-05,14,-0
Germany,Tunisia,2014,5,2014-05,50,-0
Germany,Turkey,2014,5,2014-05,103,-0
Germany,Turkmenistan,2014,5,2014-05,21,-0
Germany,Uganda,2014,5,2014-05,7,-0
Germany,Ukraine,2014,5,2014-05,90,-0
Germany,United Rep. of Tanzania,2014,5,2014-05,3,-0
Germany,United States of America,2014,5,2014-05,1,-0
Germany,Uzbekistan,2014,5,2014-05,1,-0
Germany,Various/unknown,2014,5,2014-05,428,-0
Germany,Viet Nam,2014,5,2014-05,37,-0
Germany,Yemen,2014,5,2014-05,16,-0
Germany,Afghanistan,2015,5,2015-05,1337,-0
Germany,Albania,2015,5,2015-05,4901,-0
Germany,Algeria,2015,5,2015-05,251,-0
Germany,Angola,2015,5,2015-05,1,-0
Germany,Armenia,2015,5,2015-05,202,-0
Germany,Azerbaijan,2015,5,2015-05,181,-0
Germany,Bahrain,2015,5,2015-05,1,-0
Germany,Bangladesh,2015,5,2015-05,69,-0
Germany,Belarus,2015,5,2015-05,50,-0
Germany,Benin,2015,5,2015-05,42,-0
Germany,Bosnia and Herzegovina,2015,5,2015-05,399,-0
Germany,Bulgaria,2015,5,2015-05,8,-0
Germany,Burkina Faso,2015,5,2015-05,9,-0
Germany,Burundi,2015,5,2015-05,1,-0
Germany,Cameroon,2015,5,2015-05,39,-0
Germany,Central African Rep.,2015,5,2015-05,2,-0
Germany,Chad,2015,5,2015-05,2,-0
Germany,China,2015,5,2015-05,43,-0
Germany,Congo,2015,5,2015-05,6,-0
Germany,Cuba,2015,5,2015-05,12,-0
Germany,Côte d'Ivoire,2015,5,2015-05,36,-0
Germany,Dem. People's Rep. of Korea,2015,5,2015-05,5,-0
Germany,Dem. Rep. of the Congo,2015,5,2015-05,17,-0
Germany,Djibouti,2015,5,2015-05,4,-0
Germany,Egypt,2015,5,2015-05,72,-0
Germany,Equatorial Guinea,2015,5,2015-05,1,-0
Germany,Eritrea,2015,5,2015-05,650,-0
Germany,Ethiopia,2015,5,2015-05,115,-0
Germany,Gambia,2015,5,2015-05,221,-0
Germany,Georgia,2015,5,2015-05,230,-0
Germany,Ghana,2015,5,2015-05,130,-0
Germany,Greece,2015,5,2015-05,3,-0
Germany,Guinea,2015,5,2015-05,69,-0
Germany,Guinea-Bissau,2015,5,2015-05,36,-0
Germany,Honduras,2015,5,2015-05,1,-0
Germany,India,2015,5,2015-05,142,-0
Germany,Iran (Islamic Rep. of),2015,5,2015-05,304,-0
Germany,Iraq,2015,5,2015-05,1546,-0
Germany,Italy,2015,5,2015-05,1,-0
Germany,Jamaica,2015,5,2015-05,6,-0
Germany,Jordan,2015,5,2015-05,16,-0
Germany,Kazakhstan,2015,5,2015-05,12,-0
Germany,Kenya,2015,5,2015-05,5,-0
Germany,Kyrgyzstan,2015,5,2015-05,5,-0
Germany,Lebanon,2015,5,2015-05,49,-0
Germany,Liberia,2015,5,2015-05,7,-0
Germany,Libya,2015,5,2015-05,50,-0
Germany,Mali,2015,5,2015-05,54,-0
Germany,Mauritania,2015,5,2015-05,11,-0
Germany,Mexico,2015,5,2015-05,4,-0
Germany,Mongolia,2015,5,2015-05,32,-0
Germany,Montenegro,2015,5,2015-05,327,-0
Germany,Morocco,2015,5,2015-05,163,-0
Germany,Myanmar,2015,5,2015-05,4,-0
Germany,Nepal,2015,5,2015-05,2,-0
Germany,Nicaragua,2015,5,2015-05,1,-0
Germany,Niger,2015,5,2015-05,17,-0
Germany,Nigeria,2015,5,2015-05,614,-0
Germany,Pakistan,2015,5,2015-05,440,-0
Germany,Philippines,2015,5,2015-05,1,-0
Germany,Poland,2015,5,2015-05,1,-0
Germany,Rep. of Moldova,2015,5,2015-05,111,-0
Germany,Romania,2015,5,2015-05,1,-0
Germany,Russian Federation,2015,5,2015-05,392,-0
Germany,Rwanda,2015,5,2015-05,2,-0
Germany,Senegal,2015,5,2015-05,132,-0
Germany,Serbia and Kosovo: S/RES/1244 (1999),2015,5,2015-05,3380,-0
Germany,Sierra Leone,2015,5,2015-05,23,-0
Germany,Slovenia,2015,5,2015-05,1,-0
Germany,Somalia,2015,5,2015-05,452,-0
Germany,South Sudan,2015,5,2015-05,3,-0
Germany,Sri Lanka,2015,5,2015-05,20,-0
Germany,Stateless,2015,5,2015-05,143,-0
Germany,Sudan,2015,5,2015-05,35,-0
Germany,Syrian Arab Rep.,2015,5,2015-05,5280,-0
Germany,Tajikistan,2015,5,2015-05,24,-0
Germany,The former Yugoslav Rep. of Macedonia,2015,5,2015-05,696,-0
Germany,Togo,2015,5,2015-05,17,-0
Germany,Tunisia,2015,5,2015-05,52,-0
Germany,Turkey,2015,5,2015-05,141,-0
Germany,Turkmenistan,2015,5,2015-05,36,-0
Germany,Uganda,2015,5,2015-05,4,-0
Germany,Ukraine,2015,5,2015-05,509,-0
Germany,Uzbekistan,2015,5,2015-05,2,-0
Germany,Various/unknown,2015,5,2015-05,609,-0
Germany,Venezuela (Bolivarian Republic of),2015,5,2015-05,7,-0
Germany,Viet Nam,2015,5,2015-05,47,-0
Germany,Yemen,2015,5,2015-05,36,-0
Germany,Zambia,2015,5,2015-05,1,-0
Germany,Zimbabwe,2015,5,2015-05,5,-0
Germany,Afghanistan,2016,5,2016-05,10900,-0
Germany,Albania,2016,5,2016-05,1034,-0
Germany,Algeria,2016,5,2016-05,203,-0
Germany,Angola,2016,5,2016-05,12,-0
Germany,Armenia,2016,5,2016-05,242,-0
Germany,Azerbaijan,2016,5,2016-05,170,-0
Germany,Bangladesh,2016,5,2016-05,123,-0
Germany,Belarus,2016,5,2016-05,12,-0
Germany,Benin,2016,5,2016-05,9,-0
Germany,Bosnia and Herzegovina,2016,5,2016-05,117,-0
Germany,Burkina Faso,2016,5,2016-05,1,-0
Germany,Burundi,2016,5,2016-05,5,-0
Germany,Cameroon,2016,5,2016-05,104,-0
Germany,Canada,2016,5,2016-05,1,-0
Germany,Chad,2016,5,2016-05,21,-0
Germany,China,2016,5,2016-05,62,-0
Germany,Colombia,2016,5,2016-05,8,-0
Germany,Congo,2016,5,2016-05,15,-0
Germany,Croatia,2016,5,2016-05,1,-0
Germany,Cuba,2016,5,2016-05,5,-0
Germany,Côte d'Ivoire,2016,5,2016-05,44,-0
Germany,Dem. People's Rep. of Korea,2016,5,2016-05,2,-0
Germany,Dem. Rep. of the Congo,2016,5,2016-05,21,-0
Germany,Djibouti,2016,5,2016-05,1,-0
Germany,Egypt,2016,5,2016-05,133,-0
Germany,Eritrea,2016,5,2016-05,1148,-0
Germany,Ethiopia,2016,5,2016-05,170,-0
Germany,Gabon,2016,5,2016-05,3,-0
Germany,Gambia,2016,5,2016-05,498,-0
Germany,Georgia,2016,5,2016-05,198,-0
Germany,Ghana,2016,5,2016-05,96,-0
Germany,Greece,2016,5,2016-05,2,-0
Germany,Guinea,2016,5,2016-05,169,-0
Germany,Guinea-Bissau,2016,5,2016-05,13,-0
Germany,Hungary,2016,5,2016-05,3,-0
Germany,India,2016,5,2016-05,205,-0
Germany,Indonesia,2016,5,2016-05,1,-0
Germany,Iran (Islamic Rep. of),2016,5,2016-05,2139,-0
Germany,Iraq,2016,5,2016-05,9007,-0
Germany,Israel,2016,5,2016-05,1,-0
Germany,Jordan,2016,5,2016-05,11,-0
Germany,Kazakhstan,2016,5,2016-05,3,-0
Germany,Kenya,2016,5,2016-05,16,-0
Germany,Kuwait,2016,5,2016-05,2,-0
Germany,Kyrgyzstan,2016,5,2016-05,6,-0
Germany,Latvia,2016,5,2016-05,1,-0
Germany,Lebanon,2016,5,2016-05,417,-0
Germany,Liberia,2016,5,2016-05,15,-0
Germany,Libya,2016,5,2016-05,59,-0
Germany,Mali,2016,5,2016-05,88,-0
Germany,Mauritania,2016,5,2016-05,9,-0
Germany,Mongolia,2016,5,2016-05,28,-0
Germany,Montenegro,2016,5,2016-05,142,-0
Germany,Morocco,2016,5,2016-05,245,-0
Germany,Mozambique,2016,5,2016-05,1,-0
Germany,Myanmar,2016,5,2016-05,10,-0
Germany,Nepal,2016,5,2016-05,14,-0
Germany,Nicaragua,2016,5,2016-05,1,-0
Germany,Niger,2016,5,2016-05,6,-0
Germany,Nigeria,2016,5,2016-05,981,-0
Germany,Pakistan,2016,5,2016-05,1051,-0
Germany,Philippines,2016,5,2016-05,2,-0
Germany,Rep. of Moldova,2016,5,2016-05,70,-0
Germany,Romania,2016,5,2016-05,1,-0
Germany,Russian Federation,2016,5,2016-05,1113,-0
Germany,Rwanda,2016,5,2016-05,13,-0
Germany,Saudi Arabia,2016,5,2016-05,12,-0
Germany,Senegal,2016,5,2016-05,57,-0
Germany,Serbia and Kosovo: S/RES/1244 (1999),2016,5,2016-05,868,-0
Germany,Sierra Leone,2016,5,2016-05,45,-0
Germany,Somalia,2016,5,2016-05,649,-0
Germany,South Sudan,2016,5,2016-05,5,-0
Germany,Sri Lanka,2016,5,2016-05,29,-0
Germany,Stateless,2016,5,2016-05,474,-0
Germany,Sudan,2016,5,2016-05,143,-0
Germany,Syrian Arab Rep.,2016,5,2016-05,23676,-0
Germany,Tajikistan,2016,5,2016-05,133,-0
Germany,The former Yugoslav Rep. of Macedonia,2016,5,2016-05,359,-0
Germany,Timor-Leste,2016,5,2016-05,1,-0
Germany,Togo,2016,5,2016-05,31,-0
Germany,Tunisia,2016,5,2016-05,61,-0
Germany,Turkey,2016,5,2016-05,329,-0
Germany,Turkmenistan,2016,5,2016-05,9,-0
Germany,Uganda,2016,5,2016-05,8,-0
Germany,Ukraine,2016,5,2016-05,115,-0
Germany,United Kingdom of Great Britain and Northern Ireland,2016,5,2016-05,1,-0
Germany,United Rep. of Tanzania,2016,5,2016-05,2,-0
Germany,United States of America,2016,5,2016-05,2,-0
Germany,Uzbekistan,2016,5,2016-05,3,-0
Germany,Various/unknown,2016,5,2016-05,1387,-0
Germany,Venezuela (Bolivarian Republic of),2016,5,2016-05,3,-0
Germany,Viet Nam,2016,5,2016-05,45,-0
Germany,Yemen,2016,5,2016-05,53,-0
Germany,Afghanistan,2017,5,2017-05,1268,-0
Germany,Albania,2017,5,2017-05,289,-0
Germany,Angola,2017,5,2017-05,29,-0
